,name,main_artist,release_date,duration_ms,popularity,explicit,album_type,track_id,main_artist_id,genre,list_country,ranking
843,My Love Mine All Mine,Mitski,2023-09-15,137773,99,False,album,3vkCueOmm7xQDoJ17W1Pm3,2uYWxilOVlUdk4oV9DvwqK,brooklyn indie,south-corea,44
844,Somebody,Jung Kook,2023-11-03,168599,81,False,album,5KfJvZ0PZzRdwFRaTUDAA7,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,45
845,New Jeans,NewJeans,2023-07-07,108986,83,False,single,6rdkCkjk6D12xRpdMXy0I2,6HvZYsbFfjnjFrWF950C9d,k-pop,south-corea,46
846,OMG,NewJeans,2023-01-02,212253,87,False,single,65FftemJ1DbbZ45DUfHJXE,6HvZYsbFfjnjFrWF950C9d,k-pop,south-corea,47
847,"yes, and?",Ariana Grande,2024-01-12,214994,97,True,single,7gaA3wERFkFkgivjwbSvkG,66CXWjxzNUsdJxJ2JdwvnR,pop,south-corea,48
848,MANIAC,VIVIZ,2023-11-02,195520,82,False,single,618OKP1lBkNJL8uZdNSvQE,7Lq3yAtwi0Z7zpxEwbQQNZ,k-pop,south-corea,49
849,Ditto,NewJeans,2022-12-19,185506,85,False,single,3r8RuvgbX9s7ammBn07D3W,6HvZYsbFfjnjFrWF950C9d,k-pop,south-corea,50
850,Gata Only,FloyyMenor,2024-02-02,222000,83,True,single,6XjDF6nds4DE2BBbagZol6,7CvTknweLr9feJtRGrpDBy,reggaeton chileno,chile,1
851,El Amor de tu Vida (feat. Lenny Tavárez & Best) - Remix,Gino Mella,2024-02-13,270869,62,False,single,0e09Q1sQWzAsP2Yo62la9F,7HYJrA3HSTNDmkl5pylhaY,reggaeton chileno,chile,2
852,PRINCESITA DE ...,Jere Klein,2023-12-01,162397,86,True,album,7pNzulQGBP6v2g4A2KnAJ6,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,3
853,Daytona,Cris Mj,2023-11-09,173785,84,True,album,2kvpHbQHp9QmcG9WhyLwco,1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,chile,4
854,LUNA,Feid,2023-12-01,196800,97,False,album,7bywjHOc0wSjGGbj04XbVi,2LRoIwlKmHjgvigdNGBHNo,colombian pop,chile,5
855,LOCA FARANDULERA,Jere Klein,2023-12-01,155723,78,True,album,17SRuSYEW2fdGok0m0vAsO,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,6
856,LA FALDA,Myke Towers,2023-09-18,174229,93,True,album,7iUtQNMRB8ZkKC4AmEuCJC,7iK8PXO48WeuP03g8YR51W,reggaeton,chile,7
857,Ese Guille,Kidd Voodoo,2024-01-11,154462,76,True,single,6EKqBV3VqOjQEGNnSS0hzt,10VBp06W8NIgMW4JruLCC4,urbano chileno,chile,8
858,ANDO,Jere Klein,2023-12-01,172774,84,True,album,4GvEuYAfJlICR2SpMDaBxQ,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,9
859,Minnie <3,Kidd Voodoo,2023-11-30,232653,78,True,single,68uKmFCHsrjSpaCUCzVlqW,10VBp06W8NIgMW4JruLCC4,urbano chileno,chile,10
860,La Diabla,Xavi,2023-11-30,172264,99,False,single,0R6NfOiLzLj4O5VbYSJAjf,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,chile,11
861,X ESO BB,Jere Klein,2023-08-10,193835,81,True,single,3nr6dW6yGOd6UX3KOpkbMZ,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,12
862,Bendito (Soundtrack Baby Bandito: La Serie),Pailita,2024-01-25,159583,67,True,single,0sX1JCSfCemDJe8qK6CGeL,4yxLYO2imECxGYTTV7RQKb,drill chileno,chile,13
863,Recuérdame </3,Kidd Voodoo,2024-02-14,157585,0,False,single,5Vigksef6pzPLb0AHLDjsQ,10VBp06W8NIgMW4JruLCC4,urbano chileno,chile,14
864,KE MAL,Jere Klein,2023-12-01,125418,77,True,album,47M1C7HdqcWaU5jfN2VCLZ,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,15
865,¿Cuál Es Su Nombre?,Lucky Brown,2023-09-14,183400,79,True,single,5S8zFPQ3KIlF2y9Kt8mRhg,11HepfI1lj6KJHj651rZhM,urbano chileno,chile,16
866,Una Foto Remix (feat. Emilia),Mesita,2024-01-05,243898,91,False,single,1kqH58eGh2ZTOHwqBIB2tM,2IKdK6PbitvCiXt1t2bPU6,rap uruguayo,chile,17
867,Ay Parcera,Lucky Brown,2023-11-30,163200,77,True,single,2CYVgRF6iPi94zMrJC4b2d,11HepfI1lj6KJHj651rZhM,urbano chileno,chile,18
868,No Ando Weando,Cris Mj,2023-11-09,188647,78,True,album,4uelxH4T8ewn0wwQC5gGLh,1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,chile,19
869,PERRO NEGRO,Bad Bunny,2023-10-13,162767,96,True,album,7iQXYTyuG13aoeHxGG28Nh,4q3ewBCX7sLwd24euuV69X,reggaeton,chile,20
870,QLONA,KAROL G,2023-08-10,172797,93,True,album,5RqSsdzTNPX1uzkmlHCFvK,790FomKkXshlbRYZFtlgla,reggaeton,chile,21
871,Tas Texteandome,Katteyes,2023-10-12,176700,78,True,single,7spAR93xvPOfkxIeTGbpPf,4kKazhy9tDfOgKSWm5g3F9,,chile,22
872,24/7 6.5,YSY A,2023-11-11,137559,78,False,album,2wjzgkfw4MqYOtPAnREHoL,2qWK8K2Jfh67UqtwY8tCW6,argentine hip hop,chile,23
873,CONTIGO (with Tiësto),KAROL G,2024-02-15,192786,0,False,single,4UkUxO2WlKLc0Q1iEutGGh,790FomKkXshlbRYZFtlgla,reggaeton,chile,24
874,No Te Quieren Conmigo,Gaby Music,2023-12-15,252040,89,False,single,3Cx4BsDd4q0GCVBJ5CAw2K,1r3tpVQ08jFAA2P4xzV5o4,pop reggaeton,chile,25
875,Vida Peligrosa,Standly,2024-01-25,166736,64,False,single,5b0lXK1WJTKkDGbWlImwSb,0rjms710nwQTdrQheXHJfz,urbano chileno,chile,26
876,XQ TAN SOLA?,Nickoog Clk,2023-09-07,200073,75,False,album,42wzqKYpAInONWmT0FtiIj,6rHwFb0YjWexAYxTjm4eIj,mambo chileno,chile,27
877,Partyson,Cris Mj,2023-11-09,198879,70,True,album,2vUxVG2aZe293MJQ4GtcVz,1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,chile,28
878,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,2024-01-10,187172,95,False,single,6VciS3dRMpZhJiDxT8ArFi,716NhGYqD1jl2wI1Qkgq36,argentine hip hop,chile,29
879,Un Finde | CROSSOVER #2,Big One,2023-04-04,162500,85,False,single,3tiJUOfAEqIrLFRQgGgdoY,2OhUNb01gLwygOizYvTm0e,trap argentino,chile,30
880,BELLAKEO,Peso Pluma,2023-12-07,197333,95,True,single,05WVKTdZhlIMX4qqMLuo0f,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,chile,31
881,Bad Boy,Sayian Jimmy,2023-11-10,159101,75,True,album,6PMapQ7YSxkhAgNOvvoiWs,3ZfYo6sKskRv0wOyrZZdAj,urbano chileno,chile,32
882,M.A.I,Milo j,2023-11-30,184027,87,False,album,35ttE4t8lQZA2vuCYDg4G7,19HM5j0ULGSmEoRcrSe5x3,trap argentino,chile,33
883,La Noche Está,Cris Mj,2023-11-09,226841,71,True,album,0NNV0t2jwoLBViOxM6IZHo,1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,chile,34
884,Columbia,Quevedo,2023-07-07,186000,92,False,single,6XbtvPmIpyCbjuT0e8cQtp,52iwsT98xCoGgiGntTiR7K,rap canario,chile,35
885,EL AMOR DE TU VIDA,Gino Mella,2023-06-15,177245,74,True,single,3MBzcfMRsUvA97JDiB7zN0,7HYJrA3HSTNDmkl5pylhaY,reggaeton chileno,chile,36
886,NO SÉ AMAR,Jere Klein,2023-12-01,164296,74,True,album,1TLWBkH05HPrlVXmKDmaAn,35oGZihZclGoTVuICPXRP9,reggaeton chileno,chile,37
887,Según Quién,Maluma,2023-08-25,142334,90,True,album,4bw8mcDUSRWfQo63ZTYRnU,1r4hJ1h58CWwUQe3MxPuau,latin pop,chile,38
888,AMARGURA,KAROL G,2023-02-24,170480,91,True,album,505v13epFXodT9fVAJ6h8k,790FomKkXshlbRYZFtlgla,reggaeton,chile,39
889,Cabaña,El Jordan 23,2023-06-24,178836,81,True,single,6UR1k5NGqgNGzgVmMtT768,1fIJZfSmqQkuqfKNRmrS1V,mambo chileno,chile,40
890,333,Cris Mj,2023-11-09,165318,69,True,album,49D0dUFzPxmOWWmn0FoR48,1Yj5Xey7kTwvZla8sqdsdE,mambo chileno,chile,41
891,MI EX TENÍA RAZÓN,KAROL G,2023-08-10,154374,88,False,album,54zcJnb3tp9c5OVKREZ1Is,790FomKkXshlbRYZFtlgla,reggaeton,chile,42
892,LALA,Myke Towers,2023-03-23,197920,92,True,album,7ABLbnD53cQK00mhcaOUVG,7iK8PXO48WeuP03g8YR51W,reggaeton,chile,43
893,DILUVIO,Rauw Alejandro,2023-07-07,197052,91,True,album,2kz1YOhJiNubjigR1gB1VX,1mcTU81TzQhprhouKaTkpq,puerto rican pop,chile,44
894,Privado,Lucky Brown,2023-09-14,118986,74,True,single,68fkJE1oYWKIrMcMy8O0sO,11HepfI1lj6KJHj651rZhM,urbano chileno,chile,45
895,Cora Roto,Pablo Chill-E,2023-08-04,217610,72,True,single,35fSKiaVknkbEBJxvqKuHU,2XcZshqzPKm3iZcmt73R8D,trap chileno,chile,46
896,Es un Secreto,Plan B,2010-07-20,190560,72,False,album,7JwdbqIpiuWvGbRryKSuBz,2jSGzJw0ebJLu7OLVSOcBP,reggaeton,chile,47
897,Lollipop,Darell,2023-07-28,199946,88,True,album,3cDyocF0Ibdfs1SFQk5cLZ,1TtXnWcUs0FCkaZDPGYHdf,latin hip hop,chile,48
898,OJITOS ROJOS,Grupo Frontera,2023-08-25,221601,81,False,album,11PV8CaPqlto9Uejx92C35,6XkjpgcEsYab502Vr1bBeW,musica chihuahuense,chile,49
899,SI SABE FERXXO,Blessd,2024-01-25,152500,85,True,album,7chTH3GBjjAyagf0SPCZDL,1TA5sGRlKUJXBN4ZyJuDIX,reggaeton,chile,50
900,La Diabla,Xavi,2023-11-30,172264,99,False,single,0R6NfOiLzLj4O5VbYSJAjf,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,mexico,1
901,La Víctima,Xavi,2023-08-17,156345,96,True,single,5XVdHRf4CAJ2Jm0uMIy5qY,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,mexico,2
902,FIRST LOVE,Oscar Ortiz,2023-12-07,169440,92,False,single,3QQAeMQbbjZXVFbF8DgFWT,0FvHxb8a4I0A2i8jKCsFei,,mexico,3
903,Igual Que Un Ángel (with Peso Pluma),Kali Uchis,2024-01-12,260370,96,False,album,6XaJfhwof7qIgbbXO5tIQI,1U1el3k54VvEUzo3ybLPlM,colombian pop,mexico,4
904,Que Onda,Calle 24,2023-08-30,191466,94,True,single,6uIIdjYTxxpWOyWuVXrKQO,6dLuQ5qXxIuWc5urxfIiZR,corrido,mexico,5
905,HARLEY QUINN,Fuerza Regida,2023-10-20,143327,94,True,album,6CvTEtGagmzQvkUzzyKR9k,0ys2OFYzWYB5hRDLCsBqxt,corrido,mexico,6
906,Y LLORO,Junior H,2023-10-05,179013,91,True,album,6RcAHyC5sAUIbPTkhOQwd8,7Gi6gjaWy3DxyilpF1a8Is,corrido,mexico,7
907,Poco A Poco,Xavi,2023-09-21,156040,92,False,single,4loIMejzvt11s97SGVEat8,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,mexico,8
908,Regalo De Dios,Julión Álvarez y su Norteño Banda,2023-11-17,185933,86,False,album,51qYdMBxt9mFbtZBzq1Yfi,1bfl0AU8SqmLkElptOprhC,banda,mexico,9
909,LUNA,Feid,2023-12-01,196800,97,False,album,7bywjHOc0wSjGGbj04XbVi,2LRoIwlKmHjgvigdNGBHNo,colombian pop,mexico,10
910,Alucin,Eugenio Esquivel,2023-11-17,197114,92,True,single,6ED7qim1NAX1HjNU8039WS,5HeN1Iza4nZe03sFlonddz,,mexico,11
911,ROCKSTAR,Junior H,2023-10-05,168677,89,True,album,6YOfGIE6iFxC7G8OlGGvzW,7Gi6gjaWy3DxyilpF1a8Is,corrido,mexico,12
912,Apaga El Cel,Calle 24,2023-12-22,170832,88,False,single,1sXr6moCwVxwKEgSPxhVvF,6dLuQ5qXxIuWc5urxfIiZR,corrido,mexico,13
913,QLONA,KAROL G,2023-08-10,172797,93,True,album,5RqSsdzTNPX1uzkmlHCFvK,790FomKkXshlbRYZFtlgla,reggaeton,mexico,14
914,O Me Voy O Te Vas,Natanael Cano,2023-10-11,242133,89,False,single,127UT7AiWflJwjXWUBBVTQ,0elWFr7TW8piilVRYJUe4P,corrido,mexico,15
915,La Intención,Christian Nodal,2024-01-27,249464,88,False,single,05tGmdz9dVZ4yGqz4YJdPK,0XwVARXT135rw8lyw1EeWP,mariachi,mexico,16
916,EL AMOR DE SU VIDA,Grupo Frontera,2023-08-25,165848,91,False,album,0O3U5iwTbiXCREMkvotJuN,6XkjpgcEsYab502Vr1bBeW,musica chihuahuense,mexico,17
917,Rompe La Dompe,Peso Pluma,2023-12-28,165634,91,True,single,2OWv3lRR8PtOVuHWzQNRs2,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,mexico,18
918,BELLAKEO,Peso Pluma,2023-12-07,197333,95,True,single,05WVKTdZhlIMX4qqMLuo0f,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,mexico,19
919,ELOVRGA,Alex Favela,2023-08-18,194769,89,True,single,2TJKY0WSFufZOzbRNgl6zE,5TcnuUD5MHBfd1cO4kweWD,corrido,mexico,20
920,LADY GAGA,Peso Pluma,2023-06-29,212878,91,True,album,7mXuWTczZNxG5EDcjFEuJR,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,mexico,21
921,Mi Bello Angel,Natanael Cano,2023-06-30,188666,88,True,album,4t46soaqA758rbukTO5pp1,0elWFr7TW8piilVRYJUe4P,corrido,mexico,22
922,Modo DND,Xavi,2023-10-26,220298,90,True,single,1TEKUj8c5iyRNUUxo9SdSD,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,mexico,23
923,A Puro Dolor,Gabito Ballesteros,2023-11-30,168086,87,False,single,1rXxK89X0XGpIdTB6CwiFu,6Sbl0NT50roqWvy746MfVf,corrido,mexico,24
924,CRAZYZ,Fuerza Regida,2023-10-20,204815,89,True,album,4zfQER4owi8q6NL8Gg63Ya,0ys2OFYzWYB5hRDLCsBqxt,corrido,mexico,25
925,Lo Tienes Todo,Julión Álvarez y su Norteño Banda,2023-11-17,164386,86,False,album,29vIEdxgMT9H1fnBMecWjA,1bfl0AU8SqmLkElptOprhC,banda,mexico,26
926,Según Quién,Maluma,2023-08-25,142334,90,True,album,4bw8mcDUSRWfQo63ZTYRnU,1r4hJ1h58CWwUQe3MxPuau,latin pop,mexico,27
927,PERRO NEGRO,Bad Bunny,2023-10-13,162767,96,True,album,7iQXYTyuG13aoeHxGG28Nh,4q3ewBCX7sLwd24euuV69X,reggaeton,mexico,28
928,Elvira,Oscar Maydon,2023-12-22,196832,86,True,album,1xgWArLVFD1AKsLzftZYc2,3l9G1G9MxH6DaRhwLklaf5,corrido,mexico,29
929,Primera Cita,Carin Leon,2023-05-19,186455,87,False,album,25OeKzcqakFPaJlXHPE5lm,66ihevNkSYNzRAl44dx6jJ,corrido,mexico,30
930,Proyecto X,Gabito Ballesteros,2024-02-02,158036,81,True,single,3PdxzrKH2jVQwAYWe0OMK8,6Sbl0NT50roqWvy746MfVf,corrido,mexico,31
931,LOU LOU,Gabito Ballesteros,2023-10-19,188000,88,True,single,3FvTHuefYV6TxE3Kseqno8,6Sbl0NT50roqWvy746MfVf,corrido,mexico,32
932,Ya No Estoy Dolido,Adrian L Santos,2024-01-08,179600,83,False,single,2DRGyAlo0ht15FGLTQPCCt,2KtMgfc6pR6Jpovuqrs8Ac,corrido,mexico,33
933,Sin Pagar Renta,Xavi,2023-07-06,193021,87,False,single,2NQZVzSRRatbbPWD5IfadH,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,mexico,34
934,UNA CERVEZA,Fuerza Regida,2023-10-20,279275,87,True,album,0lbDzTINTToToBpkrnQT2t,0ys2OFYzWYB5hRDLCsBqxt,corrido,mexico,35
935,Alch Si,Carin Leon,2023-11-30,153953,86,False,single,5cWgwbui8BasfjCXvBZ7UA,66ihevNkSYNzRAl44dx6jJ,corrido,mexico,36
936,Vete,Alfredo Olivas,2022-09-30,185240,84,False,album,1GtIK8iINes4gNt06F60NU,5xYNmNkaWRqu3e5F4UXME8,banda,mexico,37
937,LA FALDA,Myke Towers,2023-09-18,174229,93,True,album,7iUtQNMRB8ZkKC4AmEuCJC,7iK8PXO48WeuP03g8YR51W,reggaeton,mexico,38
938,Mi Kryptonita,Doble ONE Flow Letal,2023-10-11,188089,87,False,album,1UL2Sn9KX8StSDOp8ZEAOC,25OaNybC8G6g5KkAmthQtX,,mexico,39
939,ANDO,Jere Klein,2023-12-01,172774,84,True,album,4GvEuYAfJlICR2SpMDaBxQ,35oGZihZclGoTVuICPXRP9,reggaeton chileno,mexico,40
940,La Suma,Javier Rosas Y Su Artillería Pesada,2023-11-15,198976,83,False,single,1tzj4DDVNp6X2ltpdTGtZW,5FAAR1LqXQp0HbgVfQ8ZWE,banda,mexico,41
941,QUE VUELVAS,Grupo Frontera,2023-08-25,169418,86,False,album,5HR7yfhSCeoOHRQN05XnZQ,6XkjpgcEsYab502Vr1bBeW,musica chihuahuense,mexico,42
942,BIPOLAR,Peso Pluma,2023-09-07,265045,88,True,single,3wlIAXSDtlD9iU8ysld06Z,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,mexico,43
943,AMARGURA,KAROL G,2023-02-24,170480,91,True,album,505v13epFXodT9fVAJ6h8k,790FomKkXshlbRYZFtlgla,reggaeton,mexico,44
944,un x100to,Grupo Frontera,2023-08-25,194563,87,False,album,2yzshFeBIwH8tWIqHEFLeD,6XkjpgcEsYab502Vr1bBeW,musica chihuahuense,mexico,45
945,SABOR FRESA,Fuerza Regida,2023-10-20,156500,82,True,album,3kx21xR6IboC9HVdajgBoc,0ys2OFYzWYB5hRDLCsBqxt,corrido,mexico,46
946,Tipo Gatsby,Oscar Maydon,2023-12-22,202000,85,True,album,1PTgQ0HyfwbXRKapVPNKxI,3l9G1G9MxH6DaRhwLklaf5,corrido,mexico,47
947,Cactus,Belinda,2024-01-31,183381,83,True,single,213Q7w8RMi5qbj18kvWasy,5LeiVcEnsZcwc133TUhJNW,latin arena pop,mexico,48
948,Anda Bien el Nene,Oscar Maydon,2024-02-07,177023,76,False,single,5rAnfPGKZGyRBzI5kcAaqB,3l9G1G9MxH6DaRhwLklaf5,corrido,mexico,49
949,CONTIGO (with Tiësto),KAROL G,2024-02-15,192786,0,False,single,4UkUxO2WlKLc0Q1iEutGGh,790FomKkXshlbRYZFtlgla,reggaeton,mexico,50
950,Sistem Otoman,Tony One,2024-01-12,163199,64,False,single,0FXdKliEXDHnIDnCqJu3Xa,4GnbmF7PWjbWCIPjkTCLgT,,romania,1
951,ZODIAC,NOUA UNSPE,2024-02-02,196666,60,True,single,2uJnvTPC2FPmEGt9rgr003,1fYKCWegShlSGe4yATnpdp,romanian trap,romania,2
952,Burj Khalifa,Tzanca Uraganu,2024-02-08,151099,52,False,single,1XnSv4BUz58CBzioQap0V1,5h0wBmd25qPcGSInl3dp66,manele,romania,3
953,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,romania,4
954,Iubire in Rate,Iuly Neamtu,2024-01-23,149647,60,False,single,2C2G5bh0reFJh7FgBz9dIP,5d3bc9MSib3NPeIDxYIIWD,manele,romania,5
955,Ciocolata,Tzanca Uraganu,2023-08-09,169697,63,False,single,1CbI1EWcf3KFg4QJsKa3aT,5h0wBmd25qPcGSInl3dp66,manele,romania,6
956,HOT - From Miami Bici 2 The Movie,Tzanca Uraganu,2023-10-13,170526,62,False,single,03Lzl2Twhog0E0JKj4f1zE,5h0wBmd25qPcGSInl3dp66,manele,romania,7
957,Romeo si Julieta,Alex Botea,2023-10-24,204445,63,False,single,7MMsotK7YIHmWfgmKdcivz,0P8GOB6ZytMhZX8fd1OUsz,manele,romania,8
958,ONE CALL,Rich Amiri,2023-11-17,121399,85,True,album,69phA1R4gmQsBFRQ3INW8C,2sF5nNXnrrsCPZlt8ZpyGd,rage rap,romania,9
959,FE!N (feat. Playboi Carti),Travis Scott,2023-07-28,191700,93,True,album,42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,romania,10
960,Fana,Jador,2023-12-06,158740,64,False,single,1eln2C07r6xDo06kErYrFn,6o6jMpcBBv4jMOEE1Z4tlJ,manele,romania,11
961,redrum,21 Savage,2024-01-12,270697,97,True,album,52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,atl hip hop,romania,12
962,Macarena,Erika Isac,2024-02-14,146000,36,True,single,0DCxlfakEyG4HTzTRGhVVB,5ZBJ4rLeQx0IEN3ut3O1fC,romanian pop,romania,13
963,FREEZING COLD,Robi,2023-12-28,178607,62,True,album,1IGbqCODgKsJfz6K3DlGeP,4FC5Mp0ZuiVF8b68cqJdim,,romania,14
964,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,romania,15
965,Money,Dani Mocanu,2024-02-02,154560,56,False,single,52McDqrh8bsx7g1tZbIuFV,60KR2lVVoYd6GIcfLoUjPI,manele,romania,16
966,Pe un pat,Iuly Neamtu,2023-05-17,157333,62,False,single,5kR18jBm2HQaavnVSVg3a8,5d3bc9MSib3NPeIDxYIIWD,manele,romania,17
967,NARDO WICK,Aerozen,2024-02-08,144355,54,True,single,6HbV3iDMBOBm2pL3tdjh78,5RqcTk3xp9dW1BLsdQ0NE9,romanian trap,romania,18
968,Decibeli,Alex Botea,2023-12-18,234925,58,False,single,0ogZ6EecrYbNQhKIQCCXyz,0P8GOB6ZytMhZX8fd1OUsz,manele,romania,19
969,Amore,Iuly Neamtu,2023-12-11,158095,59,False,single,78Qu2ibWMLEx4M7hlESf3w,5d3bc9MSib3NPeIDxYIIWD,manele,romania,20
970,Țigancă Balcanică,Tzanca Uraganu,2023-07-27,137538,60,False,single,3GVCA9D3bm9xIQePPn7YKw,5h0wBmd25qPcGSInl3dp66,manele,romania,21
971,GEME,RAVA,2023-08-22,132575,59,True,single,6fhOjFfcxRKvzdtNw46KGr,6ocuMBOl5OFS3AViv3DnG6,romanian trap,romania,22
972,Fancy,Iuly Neamtu,2023-09-15,118250,58,False,single,0JGjpulWnCKYNryeaX3GWM,5d3bc9MSib3NPeIDxYIIWD,manele,romania,23
973,ZENUZILE,Aerozen,2023-09-13,78500,59,True,album,1Thvmk8eDQm9ytwNzGUkHk,5RqcTk3xp9dW1BLsdQ0NE9,romanian trap,romania,24
974,Gipsy Style,Costel Biju,2023-03-12,188355,59,False,single,6jrg6XKjDtvFGp11a0JQZQ,1XDujSZXKFYhL3lb9HLHHY,manele,romania,25
975,Emirate,Tzanca Uraganu,2023-03-24,129000,59,False,single,65uHYuqIZqueZNG6DbpSJi,5h0wBmd25qPcGSInl3dp66,manele,romania,26
976,IDGAF (feat. Yeat),Drake,2023-10-06,260111,92,True,album,2YSzYUF3jWqb9YP9VXmpjE,3TVXtAsR1Inumwj472S9r4,canadian hip hop,romania,27
977,BELLY DANCE,RAVA,2023-12-27,103384,59,True,single,0pJsSyNYSx3lCczO3kdbMG,6ocuMBOl5OFS3AViv3DnG6,romanian trap,romania,28
978,SUS,Robi,2023-12-28,244788,59,True,album,4pD3eZfPUukgVqeAeUzuF0,4FC5Mp0ZuiVF8b68cqJdim,,romania,29
979,RUPE-TE MAMI,4 226,2023-09-01,162461,57,True,album,4Uj8pdbro2QZmWpAbpdgI0,74itn5RZELPit7DjPJ1MxD,romanian trap,romania,30
980,"Tati, vreau",Alex Velea,2022-11-25,128181,59,False,single,7hoILhEoePHXh6qTw5H0Fe,1V4elwsLx3Lz43ma61eySA,manele,romania,31
981,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,romania,32
982,I KNOW ?,Travis Scott,2023-07-28,211582,93,True,album,6wsqVwoiVH2kde4k4KKAFU,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,romania,33
983,"La tine și la bani - From ""Romina VTM"" The Movie",rares,2022-12-09,145617,59,False,single,2BsJFgVnk4FYTyzyovwQ5A,6Lovpq3UamSOdAbcQAqbz9,romanian pop,romania,34
984,SUNETE 2,andrei,2023-06-23,134519,57,False,single,2vypqMNbxNn7jVrscNxrFZ,5tXxrzPQRZ7UK2cAQNSQW2,romanian trap,romania,35
985,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,2015-09-04,321560,85,True,album,3xby7fOyqmeON8jsnom0AT,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,romania,36
986,"Lalele mentolate - From ""Romina VTM"" The Movie",Iuly Neamtu,2022-12-23,135145,58,False,single,7jOlpikiyyYEpPGeJQdcnM,5d3bc9MSib3NPeIDxYIIWD,manele,romania,37
987,Ping Pong,Andrei G,2023-08-25,187200,59,False,single,3qnJsnPfN3IeBg2dzWazVV,5WXXT0hYK8tf9uGh0UYwDO,manele,romania,38
988,GINN,Aerozen,2023-09-13,138000,56,True,album,6TARzURO7cU2BbxMBY8ii2,5RqcTk3xp9dW1BLsdQ0NE9,romanian trap,romania,39
989,fukumean,Gunna,2023-06-16,125040,92,True,album,4rXLjWdF2ZZpXCVTfWcshS,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,romania,40
990,Te vreau,Lele,2023-09-15,159230,58,False,single,4QC1HJMSSgTEOolSYyHrwq,1vVemTBdqWTcJ0zCc0Oa6G,manele,romania,41
991,Papusa Barbie,Alex Botea,2022-05-16,210811,59,False,single,5hlKmxQyK8TXVsuUBY0ZLo,0P8GOB6ZytMhZX8fd1OUsz,manele,romania,42
992,"MARATON - From ""Haita De Acțiune"" The Movie",M.G.L.,2023-03-10,158297,57,True,single,3YCtgIn37ssc8PQmw6WLC5,040gmk9Wd9sKXx199imiSM,romanian trap,romania,43
993,CTT,LilCagula,2023-12-16,177428,57,False,single,449TMXEYrsYEa3ERiDVcVJ,3uR0BLXGAv5YciM8meWqmO,romanian trap,romania,44
994,Fata cu paharul,Iuly Neamtu,2022-03-04,142165,58,False,single,26i4jKBlWSrlzpiB9V9gDB,5d3bc9MSib3NPeIDxYIIWD,manele,romania,45
995,Bonnie & Clyde,NOUA UNSPE,2022-11-24,145001,56,False,single,4yXfjXz2RKFFUS610RaRiw,1fYKCWegShlSGe4yATnpdp,romanian trap,romania,46
996,CLEOPATRA,IDK,2023-11-10,188388,54,True,album,5rAArOCAb4jxO9AMCuGmef,6nyKhzPeKV9pzpYN0malXP,,romania,47
997,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,romania,48
998,COLDBOYS,Aerozen,2023-12-07,176842,58,True,single,7pHJpnNnuFZBvGY5mwpkhD,5RqcTk3xp9dW1BLsdQ0NE9,romanian trap,romania,49
999,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,2024-02-09,244684,73,False,album,1VNWdmXSbaNrnWod10WIL0,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,romania,50
